Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
VC,MSM,Vassar Brewers,2pMa,To Basket,Sacha Greenberg,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,204,1.0,2025
VC,MSM,Mount St. Mary College Blue Knights,3pmi,No Dribble Jumper,Kaleb Eller,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,205,4.0,2025
VC,MSM,Vassar Brewers,Foul,To Basket,Sacha Greenberg,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,206,1.0,2025
VC,MSM,Mount St. Mary College Blue Knights,3pmi,Dribble Jumper,Liam Lynch,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,209,4.0,2025
VC,MSM,Vassar Brewers,3pmi,Dribble Jumper,Will Gregory,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,210,4.0,2025
VC,MSM,Vassar Brewers,2pmi,To Basket,Collin France,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,212,1.0,2025
VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,Will Gregory,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,214,4.0,2025
VC,MSM,Vassar Brewers,2pmi,To Basket,Collin France,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,215,1.0,2025
VC,MSM,Vassar Brewers,Turnover,N/A,Collin France,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,216,1.0,2025
VC,MSM,Mount St. Mary College Blue Knights,3pmi,Dribble Jumper,Soren Holmbo,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,217,4.0,2025
VC,MSM,Vassar Brewers,2pmi,To Basket,Alex Walters,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,218,1.0,2025
VC,MSM,Mount St. Mary College Blue Knights,Foul,To Basket,Daniel Herznner,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,219,1.0,2025
VC,MSM,Vassar Brewers,3pmi,No Dribble Jumper,Collin France,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,222,4.0,2025
VC,MSM,Mount St. Mary College Blue Knights,2pmi,N/A,Johnnie Hutton,Post,Right,Face Up,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,223,1.0,2025
VC,MSM,,Foul,N/A,JP Miranda,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,224,1.0,2025
VC,MSM,Mount St. Mary College Blue Knights,Turnover,N/A,Liam Lynch,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,227,1.0,2025
VC,MSM,Vassar Brewers,2pMa,To Basket,Alex Walters,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,228,1.0,2025
VC,MSM,Mount St. Mary College Blue Knights,2pmi,To Basket,Kaleb Eller,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,229,1.0,2025
VC,MSM,Vassar Brewers,Turnover,N/A,Will Gregory,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,230,1.0,2025
VC,MSM,Mount St. Mary College Blue Knights,2pmi,Dribble Jumper,Daniel Herznner,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,231,3.0,2025
VC,MSM,,Foul,N/A,JP Miranda,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,232,1.0,2025
VC,MSM,Mount St. Mary College Blue Knights,3pmi,No Dribble Jumper,Kaleb Eller,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,235,4.0,2025
VC,MSM,Mount St. Mary College Blue Knights,Turnover,N/A,Daniel Herznner,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,UNKNOWN,236,1.0,2025
